,id,tweet,label
2371,2372,self quarantin workforc discov job could e mail http co lewodsff covid coronaviru workfromhom http co plbf g iew,fake
2372,2373,sinc number covid case increas fivefold million number death tripl drtedro http co goie r hz,real
2373,2374,cumul hospit tell someth though far complet stori sever diseas current hospit measur someth els though quantifi strain hospit system given time,real
2374,2375,ontario govern announc plan blame fed school reopen plan goe wrong onpoli cdnpoli http co ydmusjpfyq http co apn iswrf,fake
2375,2376,ramakrishna hospit seal staff test covid posit,fake
2376,2377,across five state week commenc assess public health emerg oper centr pheoc optimis remain commit toward strengthen sub nation health secur well capac manag diseas outbreak http co r n mhnung,real
2377,2378,ghana lead biomed research institut noguchi approv coa fs ghana made food nutrit supplement fight coronaviru,fake
2378,2379,cytokin storm overactiv immun system appear play major role sever covid outcom accord unexpect new find http co r pvnz k,real
2379,2380,icmr set start multi centric studi evalu efficaci bcg vaccin covid elderli http co gs bigjpov,real
2380,2381,daili pm updat across state dc track posit neg pend total test tri interpret data pleas read note state report data differ http co nfxho sag,real
2381,2382,break donald trump say need read book coronaviru test properli understand number white hous reveal book particular http co nuo hv fmf,fake
2382,2383,autopsi prove covid blood clot pneumonia ought fought antibiot whole world wrong treat call pandem,fake
2383,2384,tori mp nick fletcher suggest peopl undergo person covid risk assess would decid whether peopl shield pm say peopl mild symptom pass covid unwittingli say harmless cough someon els death knell http co lp l xd tw,real
2384,2385,peopl within health sector care sector cours get access test prioritis pritipatel respond report lack covid test forc frontlin staff miss work kayburley http co bvkszv hcc http co otmzyzigbi,real
2385,2386,latest cdc covidview report show percentag peopl test posit covid medic visit symptom similar covid decreas remain stabl nation although region variat http co zp vylo pb http co vpb okrdep,real
2386,2387,us stand even april stay home state social distanc state limit intervent state,real
2387,2388,us studi peopl focus drug way avoid get covid hydroxychloroquin group slightli less like test posit two week compar placebo group research said small http co nhh mkkir,fake
2388,2389,updat minhealthnz today one new case covid report manag isol facil new zealand day sinc last case covid acquir local unknown sourc total number activ case,real
2389,2390,delet video someon updat case investig local polic amp guy unwel last year later taken indu hospit amp corona test came neg though way person left unattend footpath realli pain,fake
2390,2391,latest cdc covidview report show hospit rate adult year old alreadi higher seen flu compar point last flu season rate cumul increas pandem unfold http co zp vylo pb http co mrul hymid,real
2391,2392,us highest number covid death world pass grim mileston accord data john hopkin univers http co xnjoy dbc,real
2392,2393,cdc director robert redfield say healthi peopl wear mask,fake
2393,2394,philippin kabataan partylist repres sarah elago shown quot card say lockdown amid covid pandem human right violat,fake
2394,2395,pm rd april confirm case discharg death breakdown case state http co zqrpneofet lago fct osun oyo akwa ibom ogun edo kaduna bauchi enugu ekiti river benu ondo,real
2395,2396,biden said fed game plan distribut covid vaccin plan work committe expect make recommend group get vaccin first http co xxeraxmw http co f jogkj,fake
2396,2397,test covid return posit result due cold flu receiv flu vaccin past,fake
2397,2398,updat covid damascu syria estim covid death report covid death may miss nd septemb damascu much later stage epidem indic surveil report report http co sysilcsith http co czzcj qe,real
2398,2399,addit death report yesterday laboratori process test bring total number test complet date full updat http co pgonuxvuuc,real
2399,2400,nagpur medic hospit kidney patient remov excus made patient corona postmortem aliv person done care india covid covid india,fake
2400,2401,estim suggest effect covid vaccin distribut intern travel trade fulli restor econom gain far outweigh billion invest requir act acceler drtedro unga un,real
2401,2402,half household addit infect covid introduc household member find cdc studi learn http co pn dpfd http co jofuzg vfx,real
2402,2403,first case man arriv nz th june flew india air india flight stay manag isol pullman hotel move jet park hotel,real
2403,2404,pope franci ran away public meet due coronaviru fear,fake
2404,2405,trump campaign video suggest trump travel restrict china save million live,fake
2405,2406,daili updat publish track million test k yesterday note track test state report detail see http co pzrmh bl http co jm zothyo,real
2406,2407,multipl studi publish year show mask wear broad scale reduc spread covid fact emphas cdc dr anthoni fauci http co amjtwul,fake
2407,2408,cocain cure covid,fake
2408,2409,new york continu domin number see tini chart covid death hard hit state http co varujnx,real
2409,2410,post say covid exist pandem fraud pcr test cannot find viru,fake
2410,2411,treasur joshfrydenberg say expect see eye water level debt deficit due covid jechalm say debt budget borrow govt b pandem found mr chalmer correct http co eh xve dcn factcheck http co rmjcrtk,fake
2411,2412,collabor partner expand test capac lab strateg group covid nigeria set target test two million peopl month goal remain reduc transmiss amp urg public avoid unessenti travel chikw http co lbceico,real
2412,2413,trump claim decis presid governor open state,fake
2413,2414,import takerespons vulner includ elderli amp preexist medic condit covid advisori vulner group provid use guidanc precaut take protect love one download http co kfsbk vtll http co uich qlzud,real
2414,2415,video show famili die novel coronaviru,fake
2415,2416,earlier week issu new guidanc use corticosteroid treat patient sever covid evid show corticosteroid life save patient oxygen ventil drtedro http co tytmwexio,real
2416,2417,one case remain activ addit death report one new zealand receiv hospit level care covid yesterday laboratori complet test bring total number test complet date,real
2417,2418,state report k new case today day averag new case k case nearli month outbreak shift south west http co rk zpi mv,real
2418,2419,result recent survey gp show half gp survey seen patient declin covid test proport patient declin averag dr bloomfield encourag peopl offer test done,real
2419,2420,covid warrior tip thoroughli wash hand soap water throughout day slow spread covid protect love one warrior tip covidwarriortip stopthespread covidactnow illustr c midorik http co wt fblz cl,real
2420,2421,daili updat publish track million test k yesterday us log million test week note track test state report detail see http co pzrmh bl http co ifjcwavyo,real
2421,2422,mani death peopl year age occur low middl incom countri drtedro beatncd covid http co wppqxl lx,real
2422,2423,rt cdcemerg takeact slow spread covid wear cloth face cover public space keep least feet,real
2423,2424,coronavirusupd covid india tracker septemb confirm case recov activ case death indiafightscorona indiawillwin staysaf via mohfw india http co ehdoxpbyxz,real
2424,2425,video view thousand time multipl post facebook youtub alongsid claim show chines citizen convert islam result novel coronaviru pandem,fake
2425,2426,coronavirusupd total covid case india septemb cure discharg migrat activ case death total covid confirm case cure discharg migrat activ case death http co oltgxwwr e,real
2426,2427,coronavirusupd india covid recoveri rate improv septemb steadi improv india covid recoveri rate sinc lockdown initi march indiafightscorona icmrdelhi via mohfw india http co aqjsrudh,real
2427,2428,choir practic skagit counti washington member becam ill covid symptom covid spread easili peopl avoid group stay least feet apart wear cloth face cover reduc spread learn cdcmmwr http co nj bfa qpw http co zja b gk,real
2428,2429,break coronaviru cancel leak photo reveal wore blackfac fanci dress parti,fake
2429,2430,mail sunday newspap play key role dissemin theori viru develop chines lab januari,fake
2430,2431,test lab current accredit covid test nigeria expand ncdc work state transport sampl point collect nearest lab altern measur taken necessari http co l fmfix,real
2431,2432,barack obama urg african reject covid vaccin produc unit state europ,fake
2432,2433,labour mp north durham kevan jone say test north east complet shambl sky news understand tighter lockdown restrict set impos north east read http co qcgjng http co omdyebz,real
2433,2434,peak new york april state hit case per million arizona louisiana approach number today http co mxvpqic k,real
2434,2435,u enough monkey vaccin test china halt export http co yjenhv pqm,real
2435,2436,florida reopen infam hurrican beach http co uuqfrfio coronaviru florida beach c,fake
2436,2437,bancheneproduct serum institut india manufactur partnership astrazeneca produc oxford univers covishield vaccin alreadi deni report amp said would confirm avail offici vaccin proven immunogen efficaci,real
2437,2438,say kamala harri want elimin beef,fake
2438,2439,track hospit death today number show largest singl day increas http co e ts woepg,real
2439,2440,new covid law walker allow clotheslin jogger pass close http co ew ozssapd,fake
2440,2441,huge result break chloroquin studi show cure rate patient infect coronaviru,fake
2441,2442,one woman experienc mild symptom symptom free present test wellington commun assess centr cbac part agre self isol plan,real
2442,2443,coronavirusupd india covid recoveri rate improv august steadi improv india covid recoveri rate sinc lockdown initi march indiafightscorona indiawillwin staysaf icmrdelhi via mohfw india http co mspybaljbd,real
2443,2444,peopl deceas itali covid actual die ill accord deputi,fake
2444,2445,new cdcmmwr show estim u adult report avoid medic care concern covid includ avoid emerg care avoid routin care http co hzhcrprfn http co hxpixpk fo,real
2445,2446,plandem indoctorn claim coronaviru design lab global health leader knew crisi would occur,fake
2446,2447,labour leader sir keir starmer say disagre head test trace dido hard team unawar second covid spike would occur latest govern covid respons http co c tlii n w http co hl cygjvt,real
2447,2448,school colleg educ amp coach institut remain close till st august onlin distanc learn shall continu permit shall encourag http co n em jvuqm covid covid covid covidupd coronavirusindia coronaviru http co mnpiqe mo,real
2448,2449,tanzania zambia confirm fist case new coronaviru,fake
2449,2450,indiafightscorona india test far test conduct last hour india resolv drive increas test capac detail http co nkbp mohfw india icmrdelhi drharshvardhan staysaf indiawillwin,real
2450,2451,hearten see uk introduc dnanudg test india introduc truenat platform similar indigen develop system back april easi use ad advantag half turn around time http co lcmjwzoqnn,real
2451,2452,daili updat publish state report k test k case death http co zxbiikmp,real
2452,2453,mumbai pune pleas note entir mumbai pune might strict militari lockdown day start sunday st may immedi lockdown pleas stock everyth especi groceri veget citi hand militari milk medicin allow pleas inform mumbai pune friend central govt meet go total shut mumbai expect announc anytim,fake
2453,2454,chines polic crack suspect coronaviru patient,fake
2454,2455,kenyan presid uhuru give artist sh billion cushion due covid job loss,fake
2455,2456,past two day worth note two larg state begun report complet test data nj yesterday oh today move number ca remain major question mark hope see movement later today wa yet report outcom,real
2456,2457,children immun novel coronaviru,fake
2457,2458,india confirm case count rise lakh countri record singl day jump new infect human trial covaxin india potenti vaccin covid begin today india institut medic scienc covid coronavirusfact http co sxovuzrtq,fake
2458,2459,nashvil man consid becom supremacist sort http co dfcpqypjod nashvil covid whitesupremaci swedish asian,fake
2459,2460,social media rumor claim googl appl put covid tracker everi phone whole stori technolog aim help contact tracer slow spread coronaviru must opt featur http co c ytwp ia http co xg ny fq,fake
2460,2461,low talker less like spread coronaviru evid suggest http co kajqnsfroh http co yzmpm zmvw,real
2461,2462,today first day two state report k case http co thxfystsah,real
2462,2463,least everi person year old covid die nigeria pleas takerespons today protect love one elderli around societi covid real http co p dyosxyvl,real
2463,2464,new interview foxnewssunday chri wallac presid trump said one lowest mortal rate world covid say fals http co u ls ioyf http co gflece cp,fake
2464,2465,coronaviru covid test programm chao amid swab backlog leak document show http co dub nxrq,real
2465,2466,covid coronaviru india coronavirusupd america support muslim thrash indian godi media http co rqiqlc bv,fake
2466,2467,woman drown children could provid food lockdown india,fake
2467,2468,one person break chain covid infect help protect famili commun stay home wash hand essenti trip wear cloth face cover keep least feet distanc other http co hfmsi wy http co cvqodpl,real
2468,2469,go censu gov fill censu form get stimulu check,fake
2469,2470,rt pib india exponenti increas daili covid test countri lakh test done,real
2470,2471,origin john hopkin covid dashboard sure data come say look goo http co n u mwwxju coronaviru,fake
2471,2472,underr supplement acetylcystein nac acc liquefi mucu may help cold mayb also covid help prostat bc liquefi prostata fluid evid protect liver amp kidney label use depress anxieti,fake
2472,2473,itali children die covid,fake
2473,2474,audio clip circul whatsapp claim nagpur second capit indian state maharashtra test posit coronaviru case includ three doctor,fake
2474,2475,coronaviru pandem epidem coronaviru test david crow,fake
2475,2476,coronaviru cdc patent oct prepared exercis fema prepar bioweapon sar mer http co jsvrpo g,fake
2476,2477,result cooper today lab regist new test congreg peopl,real
2477,2478,daili updat publish track million test k yesterday line recent day note track test state report detail see http co pzrmh tkeq http co z stic b,real
2478,2479,complet day manag isol neg covid test one abl attend funer tangihanga day manag isol covid,real
2479,2480,almost vaccin covid current clinic pre clinic test histori vaccin develop tell us fail succeed drtedro unga un,real
2480,2481,correct clean older data introduc high number data weekend made yesterday new test number lower regret error fix recent number smoother good http co lxwwouvkgc,real
2481,2482,tomorrow review committe intern health regul begin work intern health regul import legal instrument global health secur drtedro covid http co zoghshnb,real
2482,2483,covid outbreak present opportun put infect prevent amp control ipc nation agenda like never goal orangenetwork ensur ipc essenti part health care deliveri amp public health respons chikw dg ncdc http co kv dw,real
2483,2484,import second hand cloth europ asia america could spread novel coronaviru africa,fake
2484,2485,one new zealand receiv hospit level care covid yesterday laboratori complet test bring total number test complet date full updat http co sllwxhk ip,real
2485,2486,colombian doctor manuel elkin patarroyo said breast milk elimin new coronaviru,fake
2486,2487,trump nude statu made new york citi anger american trump fail handl corona viru usa,fake
2487,2488,group pupil sent home posit test rather someon develop symptom pm say http co yrl wqayvm,real
2488,2489,cdc infect mother x like hospit coronaviru almost x like requir mechan ventil http co du sk u,real
2489,2490,coronaviru food shortag lead brit eat hors meat http co p qbc xfj coronaviru panicbuy,fake
2490,2491,past week pheoc team train amp mentor covid oyo eoc core amp surg staff basic public health emerg oper centr manag certif present success particip tabl top simul exercis amp pre post examin http co yr umsb gl,real
2491,2492,said dynam covid death second surg remain complic death fall everywher arizona exampl daili averag death tripl sinc june http co vqenfcukr,real
2492,2493,drink water lot gargl warm water salt vinegar elimin coronaviru,fake
2493,2494,deep budget cut educ rise poverti caus covid pandem could forc least million children school forev end year million fall behind learn drtedro,real
2494,2495,rt pibmumbai recov infect also follow covid appropri behaviour result countri level sero survey,real
2495,2496,ncdcinthenew declin nigeria covid case mean flatten curv august test drop due declin sampl collect chinw ochu explain nighealthwatch interview http co ociqwdbtdu takerespons http co al u cux,real
2496,2497,anak anak uttarpradesh govt decid impos stricter lockdown weekend measur control coronaviru spread month juli kindli contact district surveil offic share detail trip,real
2497,2498,say ceo got advanc notic covid resign dump stock,fake
2498,2499,report heath chariti king fund say impact covid pandem health care staff unpreced felt long time come http co daw w,real
2499,2500,rt breakfastnew misinform spread rapidli coronaviru pandem real rubbish madmorr,fake
2500,2501,messag claim ingredi coffe cure covid deceas whistleblow li wenliang found cure,fake
2501,2502,bat respons outbreak coronaviru origin rooftop hous wuhan,fake
2502,2503,substanc chlorin dioxid power bleach use textil manufactur grenon market miracl miner solut mm say drunk dilut cure almost ill includ covid cancer hiv aid well autism http co amp nsg pz,fake
2503,2504,hseliv everyon also supplement vitamin extens clinic evid suffici vitamin reduc sever covid virus chronic vit defici ireland especi winter appal neglig advis vit supplement,fake
2504,2505,mayan high priest hokum revis coronaviru doomsday predict http co aulmcnwngi donaldtrump coronaviru seanhann mayan,fake
2505,2506,presid donald trump announc vaccin roch diagnost,fake
2506,2507,latest recommend use remdesivir dexamethason coronaviru http co ztqnsxeqbk http co v kzn n b,real
2507,2508,studi made major univers brazil testifi chloroquin cure covid name medecin exclud research titl,fake
2508,2509,endotheli cell injuri play major role pathogenesi covid associ coagulopathi accord new studi http co cciuxx ur eha http co htysfnycad,real
2509,2510,fellowship nation taiwan univers hospit suggest symptom critic ill patient covid like combin sard aid even discharg patient could long term asymptomat carrier,fake
2510,2511,follow increas rate spread covid across countri expand case definit amp includ new high risk countri countri prioriti list china japan iran itali republ korea addit spain franc germani hmsh drmamora http co jsr vm apg,real
2511,2512,state report k new case today day averag bottom push back toward k posit rate pretti steadi last two week http co zkct rkrqb,real
2512,2513,joewasserman hope implement next day data site sooner alexismadrig,real
2513,2514,drink unsweeten black tea sun rise cure coronaviru prophetis newborn babi die shortli utter cure,fake
2514,2515,laredo texa pass strictest coronaviru medic mask law entir nation http co runa fdqc coronaviru,fake
2515,2516,current case covid us amp report commun spread countri see commun spread success contain becom harder cdc prepar commun spread us http co mbjftvsr h,real
2516,2517,half million peopl demand investig bill gate charg crime human white hous decid gate destini investig way,fake
2517,2518,melburnian advis wear face mask covid case number continu climb australia second largest citi effect stop spread coronacheck http co vvtjcr fv coronavirusfact datoscoronaviru http co ccf buk,fake
2518,2519,number forc marriag hongkong ethnic minor commun gone covid http co pldgrd ee,fake
2519,2520,covid liter stand chines origin viral infecti diseas,fake
2520,2521,strategi stay cool wear mask http co fpcdszklln http co wscckxnyeb,real
2521,2522,scienc amp technolog committe heard evid model n n matt keel adamjkucharski neil ferguson uk must keep coronaviru transmiss suppress around control pandem http co cvscc mq,real
2522,2523,peopl link commun cluster remain auckland quarantin facil includ peopl test posit covid,real
2523,2524,inherit broken test covid,fake
2524,2525,daili newli report case appear new slightli lower plateau around k case per day remind case report probabl lag new infect week http co howgk inyk,real
2525,2526,florida also report record number case today close k florida remain one state report mani peopl current hospit http co k dhzbtew,real
2526,2527,covid updat kia orana happi cook island languag week three new case covid report manag isol new zealand today,real
2527,2528,delhi ncr go complet lockdown week june,fake
2528,2529,fda author covid blood test estim antibodi present person blood neither give precis measur http co q hcijugo,real
2529,2530,bill gate said covid vaccin perman chang dna,fake
2530,2531,latest cdc covidview report show percentag peopl test posit nation covid continu increas particularli southeast southwest coast south central part countri learn http co zp vylo pb http co gqveo zszw,real
2531,2532,papua new guinea confirm case covid reach new case report nation capit district last hour,fake
2532,2533,one new case covid report new zealand today detect recent returne manag isol facil new commun case,real
2533,2534,littl week covid spread staff camper georgia sleep away camp http co ns n jgk http co rbtbbm yrv,real
2534,2535,yet known number lower bound number test miss total test number big state fill thank tx data go uncaptur privat lab test,real
2535,2536,vaccin covid avail anywher world howev clinicaltri sever covid vaccin underway due multipl variabl involv complex process cannot commit date timelin launch vaccin http co onjtyyb,real
2536,2537,coronavirusupd covid test statu updat icmrdelhi state sampl test upto septemb sampl test septemb staysaf indiawillwin http co ywqomuphbp,real
2537,2538,one posit develop texa massachusett sever state begun includ total test number commerci lab come onlin tx exampl http co motgizktmq,real
2538,2539,tasuku honjo japanes nobel laureat medicin claim covid chines made viru,fake
2539,2540,ted kaczynski find rebirth new relev shadow coronaviru pandem http co xbbsutslkv coronaviru covid onlin,fake
2540,2541,news scientist urg divert attent away coronaviru vaccin creat pillow stay cool night http co jdwna eddi http co riwhg ymbh,fake
2541,2542,mask make uncomfort affect breath stay home http co ib ckmch x,real
2542,2543,indian polic personnel beaten person enforc lockdown claim made imag,fake
2543,2544,know viru kill children tend milder infect sever case death covid among children adolesc drtedro,real
2544,2545,per home ministri india share inform relat coronaviru punish offens,fake
2545,2546,news govern complet k new coronaviru test retain test done previous,fake
2546,2547,sir patrick vallanc say covid case clearli increas add think viru doubl roughli everi seven day emphasis true uk could case per day mid octob http co swcqc xlyj http co wwdyvm nnl,real
2547,2548,model estim minnesota high posit test rate infect growth rate gt mean person covid infect person minnesota elev risk base reopeningsaf metric learn http co kufxpbkhmk http co zcl bzlk,real
2548,2549,brazilian compani owner laid employe pandem commit suicid,fake
2549,2550,csp acc possibl airborn transmiss public set especi specif condit crowd close poorli ventil set cannot rule howev evid need gather amp interpret,real
2550,2551,stoush open victorian govern use possibl lack thereof adf personnel manag coronaviru fact mani adf personnel deploy pandem state http co hahvmq kmw auspol vicpol springst http co vaokhssw,fake
2551,2552,bbmp spray medicin air order kill covid,fake
2552,2553,date outbreak involv children school report howev small number outbreak report among teach associ staff date suggest spread covid within educ set may limit http co cs uxqrrmn http co ubx pw ooh,real
2553,2554,say clorox bottl claim could kill coronaviru develop,fake
2554,2555,old martinelli whatsapp gold hoax surfac belgium wake coronaviru infodem,fake
2555,2556,video show polic kill covid affect peopl china,fake
2556,2557,tejinderssodhi understand sir mock coronil actual benefit mani peopl covid posit seen mani peopl know,fake
2557,2558,fall pollen season approach may experi wateri eye sneez cough learn differ season allergi covid http co fegmdobt q http co zaqzsp u,real
2558,2559,facebook post claim covid fraud mass media use photo portugues boy multipl stori children die covid,fake
2559,2560,indiafightscorona five state maharashtra karnataka andhra pradesh uttar pradesh tamil nadu contribut total activ case total number activ case countri stand date http co mvpkohlsk,real
2560,2561,indiafightscorona one lowest global india case fatal rate slide health ministri issu faq better clinic manag covid patient icu http co cw cjt,real
2561,2562,renown scientist whistleblow reveal corona viru creat chines govern bio engin weapon brave may lord protect outsid tucker carlson mainstream media refus report http co kqv via youtub,fake
2562,2563,former filipino senat antonio trillan iv said presid rodrigo dutert creat covid togeth china,fake
2563,2564,coronavirusupd total covid case india august cure discharg migrat activ case death total covid confirm case cure discharg migrat activ case death via mohfw india http co h zypgbf r,real
2564,2565,integr health inform platform ihip idsp portal case investig form covid headach report one main covid symptom india covid covid covid india corona coronaviru coronavirusindia coronavirusupd,real
2565,2566,new public erspubl fungal coinfect complic challeng task manag covid patient covid associ pulmonari aspergillosi capa increasingli report read http co w maup hvl http co tokl vbjqq,real
2566,2567,nastysurf delegatestewart posit rate last two day bounc around alexismadrig http co hvq onqigi,real
2567,2568,covid case bettiah jail,fake
2568,2569,citi region covid transmiss intens sever restrict reinstat bring outbreak control drtedro,real
2569,2570,current peopl manag isol quarantin current effect capac give us excess capac next week project arriv departur facil,real
2570,2571,muslim tamil nadu india flout lockdown rule offer namaz prayer night,fake
2571,2572,celebr coupl realli fight coronaviru lockdown http co ow eycrqb,fake
2572,2573,increas yesterday due famili unabl test time wait result person test return contact refer enforc,real
2573,2574,video social network see two policemen remov person insid grave messag imag share claim man allegedli die coronaviru brazil buri aliv,fake
2574,2575,coronaviru australia set lowest daili infect month say europ serv warn http co kvnbhfxpo,real
2575,2576,eight signific cluster close unchang yesterday cluster consid close new case two incub period e day date case complet isol covid covid covid nz,real
2576,2577,presid guinea bissau beat minist squander covid fund,fake
2577,2578,test fall attribut troubl today storm relat closur fl still problem broader weekli test declin first time ever dataset http co oeo gu l,real
2578,2579,rt drharshvardhan note despit resourc constrain dens popul time lockdown amp rapid augment,real
2579,2580,coronavirusupd total covid case india septemb cure discharg migrat activ case death total covid confirm case cure discharg migrat activ case death http co wzoqiacuyu,real
2580,2581,mumbai kem hospit prescrib list medicin self medic covid,fake
2581,2582,cocain kill corona viru scientist shock discov drug fight viru,fake
2582,2583,new case covid nigeria lago fct gomb ebonyi plateau kwara enugu imo river kaduna ogun edo oyo ondo osun ekiti borno kano bauchi nasarawa confirm discharg death http co si ce dar,real
2583,2584,total number confirm case date yesterday lab process test total number test complet,real
2584,2585,suprem court rule today vote mail,fake
2585,2586,trace coronaviru found amp stadium home dalla cowboy http co hxrgvq njn coronaviru dallascowboy,fake
2586,2587,sinclair broadcast group delay air interview conspiraci theorist baselessli claim dr fauci creat coronaviru http co ryctqlnhw,fake
2587,2588,daili updat publish state report k test k case covid death nation test appear increas http co pztrtruopg,real
2588,2589,rt drnancym cdc cdc estim oct feb least peopl die flu cdc recommend prompt treatment,real
2589,2590,daili updat publish state report k test k case mark first time sinc juli state report fewer k test covid death report http co l untf,real
2590,2591,hue cri complain coronaviru restrict realli hamper search linda http co g tyzjd,fake
2591,2592,survey peopl work home lockdown left gallon milk cubicl http co xxaxhlqtu lockdown milk,fake
2592,2593,news bori deni countri move pretend everyth fine stage coronaviru strategi soon http co gyakeolc http co wpokewonej,fake
2593,2594,local woman lower live laugh love poster half mast http co e ewbsr coronaviru covid staystrong http co jkzhedhd q,fake
2594,2595,anthoni fauci clinton foundat board year current serv gate foundat,fake
2595,2596,photo show pack beach open jacksonvil beach cnn,fake
2596,2597,look surveil data bit depth covid case report high incid local govern area focu resourc area need virtualconferenceafrica chikw http co w gozl qh,real
2597,2598,evand holyfield arrest wear mask claim innoc due miss ear http co dnxzu xzfi coronaviru ear,fake
2598,2599,rt pib india india recoveri rate near patient recov last hour case fatal rate stand,real
2599,2600,list district lockdown today district report corona case though essenti servic avail district list seven district nation capit ndtv http co dmg okndz,fake
2600,2601,uk studi randomli assign patient covid hydroxychloroquin treatment standard care among hydroxi treatment group die compar standard care group statist differ http co fgzrjvz,fake
2601,2602,snitch die higher rate covid demograph http co flzwiqe cl coronaviru,fake
2602,2603,dr li wen liang funer ceremoni,fake
2603,2604,case covid diseas caus novel coronaviru real plan us billionair bill gate push use vaccin microchip implant,fake
2604,2605,combin total confirm probabl case remain number recov case addit death report one new zealand receiv hospit level care covid,real
2605,2606,news lockdown haircut cool confirm bori http co vhhgwmemhq http co gowytzsp,fake
2606,2607,vanessa hudgen call coronaviru death inevit tipsi instagram live http co cmnztzjqnp,fake
2607,2608,pictur claim bill gate vaccin would paralyz k children india,fake
2608,2609,one lowest mortal rate world covid,fake
2609,2610,indiafightscorona death regist past hour state ut http co ixd h ac,real
2610,2611,june juli five state seen gener rise case steadili increas hospit http co fvvjqlx f,real
2611,2612,china threaten australia covid inquiri propos http co zvmaqf ba donaldtrump china covid chinesecommunistparti,fake
2612,2613,recommend system corticosteroid treatment patient sever critic covid could lifesav http co r hntneewd,real
2613,2614,coronaviru poultri product confirm bihar health depart,fake
2614,2615,covid seem spread easili peopl close quarter ship us statedept recommend travel especi older underli health issu defer cruis ship travel worldwid http co jmjbxjxu http co k nzjhwjgj,real
2615,2616,expir steril n mask get job done http co ht zqydko,real
2616,2617,ministri cast net wide take precautionari approach continu contact test possibl close contact recent case,real
2617,2618,peopl violat social distanc protocol templ festiv alappuzha india,fake
2618,2619,indiafightscorona even high daili test daili posit rate still cumul posit rate less detail http co bdyeq gd drharshvardhan mohfw india icmrdelhi profbhargava prakashjavdekar staysaf,real
2619,2620,sensat unconfirm stori coronaviru realli need websit traffic coronaviru http co hmx sa g http co zh yilzv,fake
2620,2621,big promis industri come receiv part note questdiag http co l vaml pa,real
2621,2622,photo share hundr time facebook claim show american cabl news channel cnn describ case covid nigeria fals accus govern make embezzl public fund,fake
2622,2623,covid wildfir wave go burn well winter http co eri adduoi via billhanag http co wzvcvgwcnx,real
2623,2624,rajesha rao friddlecopp fireand bloodd thedailymao sir watch realiti behind grow gdp wuhan viru pandem believ video naah china limitless countri http co flcnvwxli,fake
2624,2625,use nation paus keep distanc stay connect play safe protect other covid http co yq uwhakk physicaldist http co tjuqb kmph,real
2625,2626,break uk prepar full lockdown hundr new case wuhan super viru updat,fake
2626,2627,uk face tip point restrict measur could brought slow spread coronaviru health secretari told sky news http co txck hvp,real
2627,2628,lesamitchel kmedv kenpomeroy quit thing data trench updat state descript time day,real
2628,2629,help slow spread covid practic socialdistanc keep least six feet physic distanc other wear cloth face cover public tip http co tt zoec n http co mhnaw yw,real
2629,2630,allerg rhiniti asthma may increas risk sever covid http co kjhigbq http co nrkk,real
2630,2631,total number confirm case covid number report world health organ yesterday laboratori complet test bring total number test complet date,real
2631,2632,hospit covid patient undergo mri http co lqlwlncte,real
2632,2633,u presid donald trump presidenti candid joe biden refer novel coronaviru pandem time peopl die never die,fake
2633,2634,effect implement centr led polici ensur effici clinic manag hospit set critic patient supervis home isol moder amp mild one,real
2634,2635,australian scientist refer coronaviru us govern fund bioweapon,fake
2635,2636,jamiehartley wear mask stop get cold flu etc covid gonna make either drink dettol breakfast,fake
2636,2637,happen unit state sinc march http co axwz qalxw,real
2637,2638,recov case report today mean number activ case new zealand one new zealand receiv hospit level care covid total number confirm case covid number report,real
2638,2639,also fall trap g mobil network spread coronaviru ye becom newscheck amp fight misinform congrat newscheck tweet use mainbhinewscheck amp tell us moment fought fake news amp said mainbhinewscheck http co k gb alck,fake
2639,2640,rt cdcdirector take step keep friend famili safe visit higher risk sever ill covid learn,real
2640,2641,mother sit link two train bogi travel danger manner migrant worker face greater difficulti anyon lockdown announc prevent spread covid mind wander govt take instant measur,fake
2641,2642,argentinian doctor hlberger cure covid,fake
2642,2643,delhi recoveri rate verg touch portray bright pictur respect stood begin last month reassur sight everi delhiit coronaviru covid arvindkejriw aamaadmiparti,fake
2643,2644,news bori confirm see covid come dodg duck dip dive dodg http co zxqfhonpj http co pn wc tce,fake
2644,2645,franklin roosevelt coronaviru http co etjhyk qyf,fake
2645,2646,nurs jhalawar rajasthan india resign due covid infect jamaati mistreat,fake
2646,2647,patient critic ill sever covid higher risk develop die sepsi http co sslspaqfv http co hiwlntmpyb,real
2647,2648,indian pm narendra modi select new chairmant,fake
2648,2649,today began use coba system ncdc nation refer laboratori covid test use approxim sampl test hour begin nd prong nation strategi integr lab system amp increas test capac http co ftcppegcmz,real
2649,2650,critic process complet less hour test trace done quickli complet contain covid seen south korea taiwan without need costli lockdown learn http co hskmagrsk,real
2650,2651,trump could save valet secretari viru http co xruinlli donaldtrump medicaldoctor trumpcouldhavesavedvalet,fake
2651,2652,increas case pneumonia mexico,fake
2652,2653,garda raid hous part time worker receiv extra week covid payment http co qbeksxlom,fake
2653,2654,coronavirusupd covid india tracker septemb confirm case recov activ case death indiafightscorona indiawillwin staysaf via mohfw india http co hif qyqa v,real
2654,2655,viru know state border new york citi la problem skip rural state bypass south everi state spread day see state amp counti stand http co dyojlfaspl,real
